class,class id,ap,ap50,ap25
bulletin board,0.0,0.0,0.0
ironing board,0.0,0.0,0.0
fireplace,0.10574074074074075,0.33333333333333337,0.7200000000000001
soap dish,0.05555555555555555,0.05555555555555555,0.1388888888888889
kitchen counter,0.0,0.0,0.0
doorframe,0.0,0.0,0.0
toilet paper dispenser,0.0,0.0,0.0
mini fridge,0.0,0.0,0.0
fire extinguisher,0.49876543209876545,0.8,1.0
ball,0.5277777777777778,0.6,0.6111111111111112
hat,0.0,0.0,0.0
shower curtain rod,0.0,0.0,0.0
water cooler,0.0,0.0,0.0
paper cutter,0.08333333333333333,0.08333333333333333,0.08571428571428572
tray,0.0,0.0,0.0
shower door,0.0,0.0,0.0
pillar,0.0,0.0,0.0
ledge,0.0,0.0,0.0
toaster oven,0.0,0.0,0.0
mouse,nan,nan,nan
toilet seat cover dispenser,0.0,0.0,0.0
furniture,0.0,0.0,0.0
cart,0.0,0.0,0.0
storage container,nan,nan,nan
scale,1.0,1.0,1.0
tissue box,0.0,0.0,0.0
light switch,nan,nan,nan
crate,0.0,0.0,0.0
power outlet,0.0,0.0,0.0
decoration,0.06481481481481481,0.06481481481481481,0.06481481481481481
sign,0.0,0.0,0.0
projector,0.0,0.0,0.0
closet door,0.0,0.0,0.0
vacuum cleaner,0.18903542898640938,0.19047619047619047,0.19696969696969696
candle,nan,nan,nan
plunger,0.0,0.0,0.0
stuffed animal,0.0,0.0,0.0
headphones,0.0,0.0,0.0
dish rack,0.0,0.0,0.0
broom,0.2351851851851852,0.30000000000000004,0.5249999999999999
guitar case,nan,nan,nan
range hood,0.34722222222222227,0.49583333333333335,0.49583333333333335
dustpan,0.0,0.0,0.0
hair dryer,0.12698412698412698,0.2857142857142857,0.7
water bottle,0.0,0.0,0.0
handicap bar,0.0,0.0,0.0
purse,nan,nan,nan
vent,0.0196078431372549,0.1764705882352941,0.17777777777777776
shower floor,0.0,0.0,0.0
water pitcher,0.0,0.0,0.0
mailbox,0.0,0.0,0.0
bowl,0.0,0.0,0.0
paper bag,0.0,0.0,0.0
alarm clock,nan,nan,nan
music stand,nan,nan,nan
projector screen,0.09090909090909091,0.09090909090909091,0.19999999999999998
divider,0.0,0.0,0.0
laundry detergent,0.0,0.0,0.0
bathroom counter,0.0,0.0,0.0
object,0.0,0.0,0.0
bathroom vanity,0.0,0.0,0.0
closet wall,0.0,0.0,0.0
laundry hamper,0.0,0.0,0.0
bathroom stall door,0.0,0.0,0.0
ceiling light,0.0,0.0,0.0
trash bin,0.0,0.0,0.0
dumbbell,0.08333333333333333,0.375,0.8333333333333333
stair rail,0.17286706349206346,0.17857142857142855,0.18367346938775508
tube,0.0,0.0,0.0
bathroom cabinet,0.0,0.0,0.0
cd case,nan,nan,nan
closet rod,0.0,0.0,0.0
coffee kettle,0.0,0.0,0.0
structure,nan,nan,nan
shower head,0.0,0.0,0.0
keyboard piano,0.0,0.0,0.0
case of water bottles,0.0,0.0,0.0
coat rack,0.0,0.0,0.0
storage organizer,nan,nan,nan
folded chair,0.0,0.0,0.0
fire alarm,nan,nan,nan
power strip,nan,nan,nan
calendar,0.0,0.0,0.0
poster,0.15481132623989768,0.16483516483516483,0.16483516483516483
potted plant,0.0,0.0,0.0
luggage,nan,nan,nan
mattress,0.0,0.0,0.0
